id_siniestro,id_poliza,id_asegurado,id_vehiculo,id_proveedor,id_conductor,ramo,cobertura,estado,ciudad,provincia,sucursal,fecha_ocurrencia,fecha_reporte,fecha_inicio_poliza,fecha_fin_poliza,monto_reclamado,monto_estimado,monto_pagado,suma_asegurada,deducible,descripcion,documentos_completos,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,ratio_monto_suma_asegurada,ratio_monto_estimado,diferencia_monto_reclamado_estimado,historial_siniestros_asegurado,historial_siniestros_vehiculo,historial_siniestros_conductor,frecuencia_proveedor,documentos_faltantes,documentos_inconsistentes,proveedor_recurrente,monto_atipico,reporte_tardio,borde_vigencia,flag_borde_vigencia,flag_robo_denuncia_tardia,flag_reporte_tardio,flag_monto_atipico,flag_documentos_incompletos,flag_documentos_inconsistentes,flag_proveedor_recurrente,flag_proveedor_lista_restrictiva,flag_alta_frecuencia_asegurado,flag_alta_frecuencia_vehiculo,flag_alta_frecuencia_conductor,flag_sin_tercero_identificado,flag_dinamica_sospechosa,flag_narrativa_clonada,flag_cobertura_robo_total,score_reglas,nivel_reglas,reglas_activadas,alertas_reglas,explicacion_reglas,etiqueta_fraude_simulada,source_file,mapping_confidence,data_quality_score,limitacion_registro,mensaje_etico_reglas
SIN-21E2627E,POL-07562C72,ASG-B6C91334,,PROV-A16C127D,,Salud,Consulta Médica,En investigación,San Carlos,Alajuela,,2023-08-23,2023-08-25,2022-01-26,2023-11-27,10557700.0,11158400.0,,30067000.0,2176200.0,Hospitalización de emergencia por apendicitis.,True,574,96,2,0.3511,0.9462,-600700.0,3,0,0,11,0,0,True,False,False,False,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,21,Amarillo,"RF-PROV-01, RF-FREC-01, RF-07",RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-21E2627E: Sin indicadores de riesgo activos. Puntaje de reglas: 21/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-86ADE674,POL-6D955397,ASG-18CDD2DA,,PROV-736CB474,,Salud,Consulta Médica,Abierto,Cartago,Cartago,,2022-06-16,2022-06-16,2022-04-15,2024-03-09,11903800.0,8911000.0,7919300.0,34168000.0,3141500.0,Robo del vehículo en zona comercial durante horas nocturnas. Se presentó denuncia policial.,True,62,632,0,0.3484,1.3359,2992800.0,9,0,0,4,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-86ADE674: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-A20AD0C1,POL-0745A454,ASG-D2A8A464,VEH-AAFD2988,PROV-61229BE4,,Autos,Daños a Terceros,Cerrado - Pagado,Heredia,Heredia,,2022-05-07,2022-05-09,2022-01-25,2023-04-21,2070800.0,1605400.0,,13610000.0,598600.0,Incendio en cocina del hogar con daños menores.,True,102,349,2,0.1522,1.2899,465400.0,2,2,0,8,0,0,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,Verde,RF-07,RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-A20AD0C1: Sin indicadores de riesgo activos. Puntaje de reglas: 8/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-306D071E,POL-B837BAE5,ASG-10C762D5,,PROV-99984CFF,,Vida,Invalidez Parcial,Cerrado - Pagado,Limón,Limón,,2023-06-25,2023-06-28,2022-10-21,2024-03-09,3988400.0,3334200.0,3083200.0,19672000.0,1313300.0,Pérdida total del vehículo por inundación durante tormenta.,False,247,258,3,0.2027,1.1962,654200.0,5,0,0,11,2,0,True,False,False,False,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,25,Amarillo,"RF-DOC-01, RF-PROV-01, RF-FREC-01, RF-07",RF-DOC-01: Documentos incompletos (4 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-306D071E: Sin indicadores de riesgo activos. Puntaje de reglas: 25/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-F68E0B56,POL-4EBA86B5,ASG-D4774C17,VEH-FE4E1270,PROV-B32C89D4,,Autos,Colisión,En investigación,Liberia,Guanacaste,,2023-12-06,2023-12-08,2023-02-03,2024-10-03,2831600.0,2378300.0,2310900.0,4676000.0,349700.0,Impacto lateral al salir de estacionamiento.,True,306,302,2,0.6056,1.1906,453300.0,8,2,0,4,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-F68E0B56: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-F3EB9815,POL-F54ACEEB,ASG-DA32639C,,PROV-B32C89D4,,Hogar,Responsabilidad Civil Hogar,Abierto,Heredia,Heredia,,2022-12-03,2022-12-03,2022-09-23,2023-09-25,2056100.0,2309200.0,2042800.0,13294000.0,1091400.0,Daños por granizo en carrocería del vehículo estacionado.,True,71,296,0,0.1547,0.8904,-253100.0,6,0,0,4,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-F3EB9815: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-18AD0811,POL-969D0270,ASG-18CDD2DA,VEH-71325233,PROV-AF3CAD77,,Autos,Cristales,Cerrado - Rechazado,Liberia,Guanacaste,,2023-07-17,2023-08-03,2021-11-11,2023-09-11,13760900.0,15470100.0,13903900.0,25492000.0,673900.0,Robo declarado 10 días después de ocurrido. Sin justificación del retraso.,False,613,56,17,0.5398,0.8895,-1709200.0,9,3,0,16,2,0,True,False,True,False,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,36,Amarillo,"RF-TEMP-01, RF-DOC-01, RF-PROV-01, RF-FREC-01, RF-FREC-02, RF-07",RF-TEMP-01: Reporte tardío (5 pts) | RF-DOC-01: Documentos incompletos (4 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-18AD0811: Sin indicadores de riesgo activos. Puntaje de reglas: 36/100. Nivel: Amarillo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-C3AF16D3,POL-58B3CAC4,ASG-2457E84E,,PROV-382889D2,,Vida,Invalidez Total,Cerrado - Pagado,Santa Ana,San José,,2022-08-24,2022-08-26,2021-10-05,2022-11-13,5455600.0,4259200.0,4243400.0,8007000.0,771300.0,Accidente en rotonda con daños en parte trasera.,False,323,81,2,0.6814,1.2809,1196400.0,5,0,0,10,2,0,False,False,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,20,Amarillo,"RF-DOC-01, RF-FREC-01, RF-07",RF-DOC-01: Documentos incompletos (4 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-C3AF16D3: Sin indicadores de riesgo activos. Puntaje de reglas: 20/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-391F9950,POL-292F2900,ASG-820D8D10,,PROV-141A45D7,,Salud,Cirugía,Cerrado - Rechazado,Cartago,Cartago,,2023-01-27,2023-02-01,2022-11-30,2024-09-06,6948600.0,7358300.0,5988400.0,35316000.0,3101600.0,Pérdida total del vehículo por inundación durante tormenta.,True,58,588,5,0.1968,0.9443,-409700.0,5,0,0,7,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-391F9950: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-FE507486,POL-116C477C,ASG-B56AE621,VEH-FF1EF4BB,PROV-AF3CAD77,,Autos,Robo Total,Cerrado - Rechazado,Liberia,Guanacaste,,2021-12-21,2022-01-07,2021-08-21,2023-02-21,4808000.0,3483600.0,,5416000.0,517400.0,Siniestro ocurrido sin testigos en lugar deshabitado. Nadie vio el incidente.,True,122,427,17,0.8877,1.3802,1324400.0,6,1,0,16,0,0,True,False,True,False,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,60,Rojo,"RF-06, RF-TEMP-01, RF-PROV-01, RF-FREC-01, RF-DIN-01, RF-04, RF-07, RF-01",RF-06: Demora atípica en denuncia de robo (8 pts) | RF-TEMP-01: Reporte tardío (5 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-DIN-01: Siniestro severo sin tercero identificado (6 pts) | RF-04: Dinámica del accidente físicamente imposible (10 pts) | RF-07: Narrativa idéntica o clonada (8 pts) | RF-01: Cobertura Pérdida Total por Robo (10 pts),Siniestro SIN-FE507486: Sin indicadores de riesgo activos. Puntaje de reglas: 60/100. Nivel: Rojo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-163EAB5D,POL-44931ACB,ASG-51C1378E,,PROV-AF3CAD77,,Salud,Medicamentos,En investigación,Santa Ana,San José,,2022-05-16,2022-05-20,2021-01-01,2022-06-19,3886800.0,3031100.0,2951200.0,13471000.0,333600.0,Choque con poste de alumbrado al perder el control por aquaplaning.,False,500,34,4,0.2885,1.2823,855700.0,3,0,0,16,2,0,True,False,False,False,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,25,Amarillo,"RF-DOC-01, RF-PROV-01, RF-FREC-01, RF-07",RF-DOC-01: Documentos incompletos (4 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-163EAB5D: Sin indicadores de riesgo activos. Puntaje de reglas: 25/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-43F26EF1,POL-D0622E2D,ASG-18CDD2DA,,PROV-404C5188,,Hogar,Daños por Agua,En investigación,Tibás,San José,,2024-11-22,2024-11-30,2023-03-18,2024-12-01,7457500.0,7434900.0,6611900.0,16356000.0,960900.0,Robo de electrónicos del interior del vehículo con ventana rota.,False,615,9,8,0.4559,1.003,22600.0,9,0,0,10,2,0,False,False,True,True,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,33,Amarillo,"RF-05, RF-TEMP-01, RF-DOC-01, RF-FREC-01, RF-07",RF-05: Siniestro extremo al borde de vigencia (8 pts) | RF-TEMP-01: Reporte tardío (5 pts) | RF-DOC-01: Documentos incompletos (4 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-43F26EF1: Sin indicadores de riesgo activos. Puntaje de reglas: 33/100. Nivel: Amarillo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-14F4A785,POL-450C5FA1,ASG-628FE067,,PROV-AF3CAD77,,Vida,Fallecimiento,Abierto,Santa Ana,San José,,2023-04-13,2023-04-16,2022-12-20,2023-12-25,12071900.0,12365800.0,,20184000.0,608600.0,Daño en parabrisas por piedra proyectada desde camión.,True,114,256,3,0.5981,0.9762,-293900.0,5,0,0,16,0,0,True,False,False,False,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,21,Amarillo,"RF-PROV-01, RF-FREC-01, RF-07",RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-14F4A785: Sin indicadores de riesgo activos. Puntaje de reglas: 21/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-50234897,POL-F3B9BB81,ASG-0320D640,VEH-97F1C3F3,PROV-DA424E91,,Autos,Responsabilidad Civil,En investigación,Pérez Zeledón,San José,,2022-06-28,2022-07-02,2021-05-03,2023-04-16,9550300.0,7333200.0,6369100.0,14479000.0,1433100.0,Accidente en rotonda con daños en parte trasera.,True,421,292,4,0.6596,1.3023,2217100.0,5,2,0,4,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-50234897: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-47FE6409,POL-53817B62,ASG-7A7877F7,,PROV-99984CFF,,Hogar,Robo de Contenidos,Cerrado - Pagado,San José,San José,,2023-09-19,2023-09-22,2022-01-12,2023-12-25,19763200.0,18306800.0,15238800.0,33233000.0,1195600.0,Incendio eléctrico en sala con daños estructurales menores.,True,615,97,3,0.5947,1.0796,1456400.0,7,0,0,11,0,0,True,False,False,False,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,21,Amarillo,"RF-PROV-01, RF-FREC-01, RF-07",RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-47FE6409: Sin indicadores de riesgo activos. Puntaje de reglas: 21/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-E3F37090,POL-25F9DFAF,ASG-B11C7B09,VEH-073D871F,PROV-FE47152E,,Autos,Responsabilidad Civil,Abierto,Alajuela,Alajuela,,2023-10-19,2023-10-22,2023-02-04,2024-10-26,11298300.0,10901300.0,9473200.0,19129000.0,420200.0,Robo de electrónicos del interior del vehículo con ventana rota.,False,257,373,3,0.5906,1.0364,397000.0,9,3,0,6,2,0,False,False,False,False,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,26,Amarillo,"RF-DOC-01, RF-FREC-01, RF-FREC-02, RF-07",RF-DOC-01: Documentos incompletos (4 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-E3F37090: Sin indicadores de riesgo activos. Puntaje de reglas: 26/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-BCC59C48,POL-F390DF6B,ASG-A431E662,,PROV-487C8402,,Salud,Consulta Médica,En investigación,Escazú,San José,,2023-05-06,2023-05-22,2021-12-27,2023-12-21,12164100.0,9569000.0,,13508000.0,849200.0,El vehículo desapareció sin evidencia forense. Circunstancias confusas.,True,495,229,16,0.9005,1.2712,2595100.0,7,0,0,11,0,0,True,True,True,False,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,47,Rojo,"RF-TEMP-01, RF-MONTO-01, RF-PROV-01, RF-FREC-01, RF-DIN-01, RF-04, RF-07",RF-TEMP-01: Reporte tardío (5 pts) | RF-MONTO-01: Monto reclamado atípico (5 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-DIN-01: Siniestro severo sin tercero identificado (6 pts) | RF-04: Dinámica del accidente físicamente imposible (10 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-BCC59C48: Sin indicadores de riesgo activos. Puntaje de reglas: 47/100. Nivel: Rojo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-BA0B0FE7,POL-FDA9CBFD,ASG-51C1378E,VEH-F38AE431,PROV-99984CFF,,Autos,Daños a Terceros,En investigación,Tibás,San José,,2021-07-26,2021-07-28,2021-04-21,2022-12-23,10346800.0,8458700.0,8276600.0,15844000.0,695600.0,Robo de moto en estacionamiento público.,False,96,515,2,0.653,1.2232,1888100.0,3,5,0,11,2,0,True,False,False,False,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,31,Amarillo,"RF-DOC-01, RF-PROV-01, RF-FREC-01, RF-FREC-02, RF-07",RF-DOC-01: Documentos incompletos (4 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-BA0B0FE7: Sin indicadores de riesgo activos. Puntaje de reglas: 31/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-E4C35AB3,POL-6925104B,ASG-42E5E879,VEH-719B1C16,PROV-FE47152E,,Autos,Daños a Terceros,En investigación,Santa Ana,San José,,2021-11-25,2021-11-25,2021-08-12,2023-06-04,2218600.0,2545500.0,2071500.0,23445000.0,2220300.0,Robo de electrónicos del interior del vehículo con ventana rota.,False,105,556,0,0.0946,0.8716,-326900.0,7,3,0,6,2,0,False,False,False,False,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,26,Amarillo,"RF-DOC-01, RF-FREC-01, RF-FREC-02, RF-07",RF-DOC-01: Documentos incompletos (4 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-E4C35AB3: Sin indicadores de riesgo activos. Puntaje de reglas: 26/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-FEB28C18,POL-CC3EA5F3,ASG-F75CE647,,PROV-382889D2,,Hogar,Responsabilidad Civil Hogar,En investigación,Limón,Limón,,2022-06-06,2022-06-09,2022-01-31,2023-07-23,17275000.0,14165900.0,,28408000.0,1532900.0,Incendio eléctrico en sala con daños estructurales menores.,True,126,412,3,0.6081,1.2195,3109100.0,11,0,0,10,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-FEB28C18: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-D4FF73AC,POL-A3727249,ASG-F75CE647,VEH-97F1C3F3,PROV-DD67386A,,Autos,Robo Total,Abierto,Curridabat,San José,,2023-08-21,2023-09-12,2022-04-19,2023-08-24,17975300.0,12702100.0,,41958000.0,3368600.0,El vehículo desapareció sin evidencia forense. Circunstancias confusas.,False,489,3,22,0.4284,1.4151,5273200.0,11,2,0,7,2,0,False,False,True,True,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,61,Rojo,"RF-05, RF-06, RF-TEMP-01, RF-DOC-01, RF-FREC-01, RF-04, RF-07, RF-01",RF-05: Siniestro extremo al borde de vigencia (8 pts) | RF-06: Demora atípica en denuncia de robo (8 pts) | RF-TEMP-01: Reporte tardío (5 pts) | RF-DOC-01: Documentos incompletos (4 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-04: Dinámica del accidente físicamente imposible (10 pts) | RF-07: Narrativa idéntica o clonada (8 pts) | RF-01: Cobertura Pérdida Total por Robo (10 pts),Siniestro SIN-D4FF73AC: Sin indicadores de riesgo activos. Puntaje de reglas: 61/100. Nivel: Rojo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-6047963F,POL-6AD65CFD,ASG-B6C91334,VEH-0C223B9A,PROV-E46E3CF2,,Autos,Cristales,En investigación,Liberia,Guanacaste,,2023-08-03,2023-08-06,2022-06-17,2024-01-14,3334600.0,3290400.0,3021800.0,8258000.0,206300.0,Robo del vehículo en zona comercial durante horas nocturnas. Se presentó denuncia policial.,True,412,164,3,0.4038,1.0134,44200.0,3,4,0,19,0,0,True,False,False,False,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,27,Amarillo,"RF-PROV-01, RF-FREC-01, RF-FREC-02, RF-07",RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-6047963F: Sin indicadores de riesgo activos. Puntaje de reglas: 27/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-46A79D2A,POL-B74591C0,ASG-B11C7B09,VEH-D5A6DA4B,PROV-1D1DC4A3,,Autos,Daños a Terceros,En ajuste,San Carlos,Alajuela,,2021-08-20,2021-08-26,2021-03-11,2022-09-06,728600.0,653700.0,544700.0,8705000.0,462400.0,Incendio en cocina del hogar con daños menores.,True,162,382,6,0.0837,1.1146,74900.0,9,2,0,2,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-46A79D2A: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-FCFA524E,POL-738F5081,ASG-F4A59C3F,VEH-3F4B2489,PROV-382889D2,,Autos,Cristales,Abierto,San Carlos,Alajuela,,2022-12-09,2022-12-14,2022-04-10,2023-10-31,1988900.0,1620400.0,1518900.0,7400000.0,428800.0,Daños por granizo en carrocería del vehículo estacionado.,False,243,326,5,0.2688,1.2274,368500.0,7,7,0,10,2,0,False,False,False,False,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,26,Amarillo,"RF-DOC-01, RF-FREC-01, RF-FREC-02, RF-07",RF-DOC-01: Documentos incompletos (4 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-FCFA524E: Sin indicadores de riesgo activos. Puntaje de reglas: 26/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
